Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Actual Transit days,Delayed Flag,Cost per mille,Cost per Kg,Cost Efficiency,Weight Category,Distance Category
SH10570,Warehouse_MIA,Chicago,UPS,2023-07-24,2023-07-31,31.7,333.27,Delivered,2201,7,7.0,0,0.15141753748296227,10.513249211356467,47.61,Heavy,International
SH10571,Warehouse_MIA,Boston,DHL,2023-04-29,2023-05-06,33.7,363.72,Delivered,2255,7,7.0,0,0.16129490022172951,10.792878338278932,51.96,Heavy,International
SH10572,Warehouse_SF,Atlanta,UPS,2023-05-13,2023-05-22,58.4,196.37,Delivered,962,9,9.0,0,0.20412681912681913,3.3625000000000003,21.81888888888889,Very Heavy,Regional
SH10573,Warehouse_SF,Miami,LaserShip,2023-06-30,2023-07-04,28.7,255.28,In Transit,1681,4,4.0,0,0.15186198691255207,8.894773519163763,63.82,Heavy,Cross-country
SH10574,Warehouse_CHI,Detroit,LaserShip,2023-05-16,2023-05-17,37.4,72.51,Delivered,283,1,1.0,0,0.2562190812720848,1.938770053475936,72.51,Heavy,Local
SH10575,Warehouse_SF,Boston,USPS,2023-08-28,2023-08-31,26.9,103.85,Delivered,640,3,3.0,0,0.162265625,3.8605947955390336,34.61666666666667,Heavy,Regional
SH10576,Warehouse_CHI,Phoenix,OnTrac,2023-10-18,2023-10-24,27.8,294.98,Delivered,2409,6,6.0,0,0.1224491490244915,10.610791366906476,49.163333333333334,Heavy,International
SH10577,Warehouse_ATL,San Francisco,FedEx,2023-11-18,2023-11-22,23.3,228.28,Lost,1203,4,4.0,0,0.18975893599334995,9.797424892703862,57.07,Heavy,Cross-country
SH10578,Warehouse_CHI,Atlanta,Amazon Logistics,2023-04-03,2023-04-04,17.9,45.26,Delivered,231,1,1.0,0,0.19593073593073593,2.528491620111732,45.26,Medium,Local
SH10579,Warehouse_ATL,Miami,LaserShip,2023-09-12,2023-09-26,32.5,308.35,Delayed,2136,5,14.0,1,0.14435861423220975,9.487692307692308,22.025000000000002,Heavy,International
SH10580,Warehouse_SEA,Portland,OnTrac,2023-03-04,2023-03-08,19.8,265.4,Delivered,1886,4,4.0,0,0.14072110286320252,13.404040404040403,66.35,Medium,Cross-country
SH10581,Warehouse_MIA,Chicago,FedEx,2023-01-20,2023-01-30,11.9,287.05,Delivered,1896,10,10.0,0,0.1513976793248945,24.1218487394958,28.705000000000002,Medium,Cross-country
SH10582,Warehouse_CHI,Minneapolis,LaserShip,2023-10-11,2023-10-16,108.6,221.52,Delivered,1869,5,5.0,0,0.11852327447833066,2.039779005524862,44.304,Very Heavy,Cross-country
SH10583,Warehouse_CHI,San Francisco,FedEx,2023-06-04,2023-06-07,15.9,200.58,Delivered,1412,3,3.0,0,0.14205382436260625,12.615094339622642,66.86,Medium,Cross-country
SH10584,Warehouse_ATL,Chicago,DHL,2023-06-04,2023-06-07,19.8,44.0,Delivered,110,3,3.0,0,0.4,2.2222222222222223,14.666666666666666,Medium,Local
SH10585,Warehouse_HOU,Miami,LaserShip,2023-02-05,2023-02-07,14.6,107.88,Delivered,682,2,2.0,0,0.15818181818181817,7.389041095890411,53.94,Medium,Regional
SH10586,Warehouse_DEN,San Francisco,OnTrac,2023-03-01,2023-03-07,46.5,334.7,Delivered,2264,6,6.0,0,0.14783568904593639,7.197849462365591,55.78333333333333,Heavy,International
SH10587,Warehouse_CHI,Boston,UPS,2023-11-15,2023-11-18,43.9,133.41,Delivered,413,3,3.0,0,0.32302663438256657,3.0389521640091117,44.47,Heavy,Regional
SH10588,Warehouse_MIA,Seattle,Amazon Logistics,2023-05-26,2023-06-09,17.5,144.25,Delayed,1003,3,14.0,1,0.1438185443668993,8.242857142857142,10.303571428571429,Medium,Cross-country
SH10589,Warehouse_SF,Houston,OnTrac,2023-07-29,2023-08-01,82.9,189.53,Delivered,893,3,3.0,0,0.21223964165733483,2.2862484921592277,63.17666666666667,Very Heavy,Regional
SH10590,Warehouse_HOU,Boston,DHL,2023-05-23,2023-06-04,16.2,219.44,Delayed,1509,4,12.0,1,0.1454208084824387,13.54567901234568,18.286666666666665,Medium,Cross-country
SH10591,Warehouse_BOS,Seattle,DHL,2023-07-12,2023-07-25,17.1,265.04,Delayed,1749,5,13.0,1,0.15153802172670097,15.499415204678362,20.38769230769231,Medium,Cross-country
SH10592,Warehouse_MIA,Los Angeles,OnTrac,2023-06-14,2023-06-15,9.4,59.03,Delivered,377,1,1.0,0,0.15657824933687003,6.279787234042553,59.03,Medium,Regional
SH10593,Warehouse_SF,Phoenix,FedEx,2023-10-21,2023-10-26,15.3,343.33,Delivered,2483,5,5.0,0,0.13827225130890053,22.43986928104575,68.666,Medium,International
SH10594,Warehouse_SEA,Seattle,OnTrac,2023-03-10,2023-03-24,17.4,231.71,Delayed,1606,5,14.0,1,0.14427770859277708,13.316666666666668,16.550714285714285,Medium,Cross-country
SH10595,Warehouse_NYC,Atlanta,OnTrac,2023-07-25,2023-07-30,11.8,119.5,Delivered,870,5,5.0,0,0.13735632183908045,10.127118644067796,23.9,Medium,Regional
SH10596,Warehouse_ATL,San Francisco,UPS,2023-12-08,2023-12-13,56.8,315.36,Delivered,1705,5,5.0,0,0.1849618768328446,5.552112676056338,63.072,Very Heavy,Cross-country
SH10597,Warehouse_SEA,Atlanta,UPS,2023-06-19,,28.5,77.76,Delivered,290,2,,0,0.2681379310344828,2.728421052631579,,Heavy,Local
SH10598,Warehouse_DEN,Dallas,Amazon Logistics,2023-05-22,2023-05-26,14.6,187.56,Delivered,1525,4,4.0,0,0.12299016393442623,12.846575342465753,46.89,Medium,Cross-country
SH10599,Warehouse_MIA,Phoenix,DHL,2023-06-23,2023-06-26,9.9,180.22,Delivered,1178,3,3.0,0,0.1529881154499151,18.204040404040402,60.07333333333333,Medium,Cross-country
SH10600,Warehouse_SF,Houston,FedEx,2023-02-26,2023-03-02,45.7,247.43,Delivered,1612,4,4.0,0,0.1534925558312655,5.414223194748359,61.8575,Heavy,Cross-country
SH10601,Warehouse_LA,New York,Amazon Logistics,2023-05-29,2023-06-04,19.9,316.03,Delivered,2488,6,6.0,0,0.1270217041800643,15.880904522613065,52.67166666666666,Medium,International
SH10602,Warehouse_HOU,Dallas,Amazon Logistics,2023-11-20,2023-11-30,10.5,325.38,Delivered,2144,10,10.0,0,0.15176305970149254,30.98857142857143,32.538,Medium,International
SH10603,Warehouse_NYC,Dallas,FedEx,2023-06-03,2023-06-06,4.2,45.59,Delivered,341,3,3.0,0,0.1336950146627566,10.854761904761904,15.196666666666667,Light,Regional
SH10604,Warehouse_BOS,Boston,LaserShip,2023-02-17,2023-02-21,17.9,77.71,Delivered,484,4,4.0,0,0.1605578512396694,4.341340782122905,19.4275,Medium,Regional
SH10605,Warehouse_SEA,Detroit,DHL,2023-07-28,2023-08-02,6.9,218.92,Delivered,1461,5,5.0,0,0.1498425735797399,31.727536231884056,43.784,Medium,Cross-country
SH10606,Warehouse_LA,Chicago,Amazon Logistics,2023-12-18,2023-12-23,29.7,149.52,Delivered,766,5,5.0,0,0.1951958224543081,5.034343434343435,29.904000000000003,Heavy,Regional
SH10607,Warehouse_ATL,Dallas,FedEx,2023-06-05,2023-06-10,11.4,179.35,Delivered,1151,5,5.0,0,0.1558210251954822,15.732456140350877,35.87,Medium,Cross-country
SH10608,Warehouse_MIA,San Francisco,LaserShip,2023-07-26,2023-07-28,11.0,59.43,Delivered,412,2,2.0,0,0.144247572815534,5.402727272727272,29.715,Medium,Regional
SH10609,Warehouse_MIA,Dallas,Amazon Logistics,2023-02-08,2023-02-12,19.7,254.01,Delivered,1858,4,4.0,0,0.13671151776103335,12.893908629441624,63.5025,Medium,Cross-country
SH10610,Warehouse_HOU,San Francisco,LaserShip,2023-10-18,2023-11-03,24.2,284.17,Delayed,2188,5,16.0,1,0.1298765996343693,11.742561983471075,17.760625,Heavy,International
SH10611,Warehouse_HOU,Dallas,FedEx,2023-09-07,2023-09-10,58.1,217.03,Delivered,1113,3,3.0,0,0.19499550763701706,3.7354561101549053,72.34333333333333,Very Heavy,Cross-country
SH10612,Warehouse_HOU,Seattle,FedEx,2023-11-11,2023-11-16,0.3,333.92,Delivered,1775,5,5.0,0,0.18812394366197183,1113.0666666666668,66.784,Light,Cross-country
SH10613,Warehouse_DEN,New York,Amazon Logistics,2023-10-26,2023-10-30,39.0,61.95,Delivered,109,4,4.0,0,0.568348623853211,1.5884615384615386,15.4875,Heavy,Local
SH10614,Warehouse_CHI,Denver,UPS,2023-09-25,2023-09-29,16.5,143.91,Delivered,1000,4,4.0,0,0.14391,8.72181818181818,35.9775,Medium,Regional
SH10615,Warehouse_ATL,Portland,UPS,2023-04-16,2023-04-22,12.9,56.83,Delayed,354,1,6.0,1,0.1605367231638418,4.405426356589147,9.471666666666666,Medium,Regional
SH10616,Warehouse_ATL,Miami,FedEx,2023-04-24,2023-04-26,11.5,114.38,Delivered,752,2,2.0,0,0.15210106382978722,9.94608695652174,57.19,Medium,Regional
SH10617,Warehouse_ATL,Denver,Amazon Logistics,2023-09-26,2023-10-02,37.7,286.4,Delivered,2253,6,6.0,0,0.12711939636040834,7.59681697612732,47.73333333333333,Heavy,International
SH10618,Warehouse_CHI,Denver,LaserShip,2023-06-17,2023-06-21,8.6,119.7,Delivered,1000,4,4.0,0,0.1197,13.918604651162791,29.925,Medium,Regional
SH10619,Warehouse_SF,Phoenix,LaserShip,2023-12-16,2023-12-25,43.2,416.42,Delayed,2266,7,9.0,1,0.18376875551632835,9.63935185185185,46.26888888888889,Heavy,International
SH10620,Warehouse_ATL,Minneapolis,DHL,2023-09-18,2023-09-27,51.8,201.57,Delayed,1014,3,9.0,1,0.1987869822485207,3.8913127413127415,22.396666666666665,Very Heavy,Cross-country
SH10621,Warehouse_BOS,Portland,USPS,2023-11-14,2023-11-22,21.4,276.47,Delivered,1837,8,8.0,0,0.15050081654872074,12.919158878504675,34.55875,Heavy,Cross-country
SH10622,Warehouse_HOU,Chicago,OnTrac,2023-02-17,2023-02-20,34.2,73.58,Delivered,264,3,3.0,0,0.2787121212121212,2.1514619883040935,24.526666666666667,Heavy,Local
SH10623,Warehouse_LA,Detroit,FedEx,2023-09-30,2023-10-03,27.8,172.58,Delivered,920,3,3.0,0,0.18758695652173915,6.207913669064748,57.52666666666667,Heavy,Regional
SH10624,Warehouse_BOS,Dallas,FedEx,2023-04-05,2023-04-09,3.3,52.34,Delivered,385,4,4.0,0,0.13594805194805196,15.860606060606063,13.085,Light,Regional
SH10625,Warehouse_CHI,San Francisco,DHL,2023-06-17,2023-06-21,22.5,252.88,Delivered,1650,4,4.0,0,0.15326060606060607,11.23911111111111,63.22,Heavy,Cross-country
SH10626,Warehouse_MIA,Minneapolis,OnTrac,2023-09-24,2023-09-30,16.3,274.15,Delivered,2133,6,6.0,0,0.12852789498359118,16.819018404907972,45.69166666666666,Medium,International
SH10627,Warehouse_SF,San Francisco,FedEx,2023-11-15,2023-11-20,7.0,194.75,In Transit,1191,5,5.0,0,0.16351805205709488,27.821428571428573,38.95,Medium,Cross-country
SH10628,Warehouse_LA,Miami,USPS,2023-01-05,2023-01-08,27.1,133.42,Lost,836,3,3.0,0,0.15959330143540668,4.923247232472324,44.47333333333333,Heavy,Regional
SH10629,Warehouse_CHI,Denver,FedEx,2023-10-04,2023-10-06,11.9,149.7,Delivered,1000,2,2.0,0,0.1497,12.579831932773107,74.85,Medium,Regional
SH10630,Warehouse_SF,Los Angeles,DHL,2023-08-12,2023-08-14,54.7,191.49,Delivered,723,2,2.0,0,0.2648547717842324,3.5007312614259596,95.745,Very Heavy,Regional
SH10631,Warehouse_MIA,Los Angeles,FedEx,2023-07-26,2023-08-01,26.0,304.66,Lost,1990,6,6.0,0,0.1530954773869347,11.717692307692309,50.77666666666667,Heavy,Cross-country
SH10632,Warehouse_BOS,Minneapolis,UPS,2023-11-07,2023-11-09,6.9,107.24,Delivered,660,2,2.0,0,0.16248484848484848,15.542028985507244,53.62,Medium,Regional
SH10633,Warehouse_ATL,Houston,UPS,2023-07-21,2023-07-27,44.1,340.74,Delivered,2174,6,6.0,0,0.15673413063477462,7.726530612244898,56.79,Heavy,International
SH10634,Warehouse_ATL,Minneapolis,USPS,2023-08-03,2023-08-06,16.2,93.12,Delivered,651,3,3.0,0,0.1430414746543779,5.7481481481481485,31.040000000000003,Medium,Regional
SH10635,Warehouse_CHI,Denver,FedEx,2023-11-11,2023-11-14,65.2,264.64,Delivered,1000,3,3.0,0,0.26464,4.058895705521472,88.21333333333332,Very Heavy,Regional
SH10636,Warehouse_CHI,Minneapolis,DHL,2023-05-18,,8.0,164.55,Delivered,1019,3,,0,0.16148184494602552,20.56875,,Medium,Cross-country
SH10637,Warehouse_DEN,Boston,LaserShip,2023-05-18,2023-05-20,29.9,95.19,Delivered,508,2,2.0,0,0.18738188976377954,3.1836120401337795,47.595,Heavy,Regional
SH10638,Warehouse_CHI,Houston,LaserShip,2023-05-31,2023-06-06,22.5,304.07,Delivered,2165,6,6.0,0,0.14044803695150115,13.514222222222221,50.678333333333335,Heavy,International
SH10639,Warehouse_HOU,Portland,USPS,2023-09-25,2023-09-30,27.2,158.38,Delivered,1038,5,5.0,0,0.15258188824662813,5.822794117647059,31.676,Heavy,Cross-country
SH10640,Warehouse_HOU,Minneapolis,UPS,2023-02-22,,27.7,129.49,Delivered,730,3,,0,0.17738356164383562,4.674729241877257,,Heavy,Regional
SH10641,Warehouse_SF,Los Angeles,Amazon Logistics,2023-03-19,2023-03-26,37.7,339.21,Delivered,2201,7,7.0,0,0.1541163107678328,8.99761273209549,48.458571428571425,Heavy,International
SH10642,Warehouse_DEN,Detroit,FedEx,2023-03-20,2023-03-25,10.2,265.15,Delivered,1808,5,5.0,0,0.14665376106194689,25.995098039215687,53.029999999999994,Medium,Cross-country
SH10643,Warehouse_SEA,Phoenix,OnTrac,2023-10-03,2023-10-05,10.2,79.74,Delivered,553,2,2.0,0,0.14419529837251355,7.817647058823529,39.87,Medium,Regional
SH10644,Warehouse_SEA,New York,DHL,2023-03-18,2023-03-22,44.4,151.2,Delivered,560,4,4.0,0,0.26999999999999996,3.4054054054054053,37.8,Heavy,Regional
SH10645,Warehouse_MIA,Atlanta,USPS,2023-07-28,2023-08-02,21.9,289.79,Delivered,2189,5,5.0,0,0.13238465052535406,13.232420091324203,57.958000000000006,Heavy,International
SH10646,Warehouse_ATL,Detroit,LaserShip,2023-11-17,2023-11-19,23.1,98.82,Delivered,393,2,2.0,0,0.2514503816793893,4.277922077922077,49.41,Heavy,Regional
SH10647,Warehouse_SEA,Minneapolis,DHL,2023-12-13,2023-12-16,37.7,336.06,Delivered,1505,3,3.0,0,0.22329568106312292,8.914058355437666,112.02,Heavy,Cross-country
SH10648,Warehouse_DEN,New York,OnTrac,2023-09-25,2023-10-01,37.1,236.03,Delivered,1673,6,6.0,0,0.1410818888224746,6.36199460916442,39.33833333333333,Heavy,Cross-country
SH10649,Warehouse_LA,Portland,OnTrac,2023-08-04,2023-08-08,12.1,144.44,Delivered,1029,4,4.0,0,0.1403692905733722,11.937190082644628,36.11,Medium,Cross-country
SH10650,Warehouse_SF,Miami,Amazon Logistics,2023-09-29,2023-10-06,6.9,294.86,Delivered,2487,7,7.0,0,0.11856051467631686,42.733333333333334,42.12285714285714,Medium,International
SH10651,Warehouse_SEA,Los Angeles,OnTrac,2023-07-04,2023-07-08,14.6,204.47,Delivered,1495,4,4.0,0,0.13676923076923078,14.004794520547945,51.1175,Medium,Cross-country
SH10652,Warehouse_BOS,Chicago,DHL,2023-07-01,2023-07-06,54.9,243.58,Delivered,1121,5,5.0,0,0.21728813559322036,4.436794171220401,48.716,Very Heavy,Cross-country
SH10653,Warehouse_NYC,Chicago,DHL,2023-08-22,2023-08-24,31.7,163.48,Delivered,790,2,2.0,0,0.2069367088607595,5.157097791798107,81.74,Heavy,Regional
SH10654,Warehouse_BOS,Minneapolis,OnTrac,2023-10-04,2023-10-08,15.7,191.45,Delivered,1457,4,4.0,0,0.13140013726835964,12.194267515923567,47.8625,Medium,Cross-country
SH10655,Warehouse_HOU,Miami,UPS,2023-01-07,2023-01-12,6.6,261.19,Delivered,1832,5,5.0,0,0.14257096069868996,39.57424242424243,52.238,Medium,Cross-country
SH10656,Warehouse_SF,Los Angeles,LaserShip,2023-07-25,2023-07-28,53.1,197.62,Delivered,1208,3,3.0,0,0.1635927152317881,3.72165725047081,65.87333333333333,Very Heavy,Cross-country
SH10657,Warehouse_SF,Denver,LaserShip,2023-12-16,2023-12-17,32.3,115.94,Delivered,531,1,1.0,0,0.2183427495291902,3.5894736842105264,115.94,Heavy,Regional
SH10658,Warehouse_LA,Dallas,Amazon Logistics,2023-12-23,2023-12-30,67.3,275.71,Delivered,1435,7,7.0,0,0.19213240418118466,4.096731054977711,39.387142857142855,Very Heavy,Cross-country
SH10659,Warehouse_SF,Portland,UPS,2023-09-17,2023-09-22,11.7,241.13,Delivered,1803,5,5.0,0,0.13373821408763173,20.60940170940171,48.226,Medium,Cross-country
SH10660,Warehouse_SEA,Los Angeles,Amazon Logistics,2023-08-17,2023-08-22,6.3,315.26,Delivered,2363,5,5.0,0,0.13341515023275496,50.041269841269845,63.052,Medium,International
SH10661,Warehouse_ATL,Chicago,Amazon Logistics,2023-10-05,2023-10-08,57.7,243.19,Delivered,1274,3,3.0,0,0.19088697017268447,4.21473136915078,81.06333333333333,Very Heavy,Cross-country
SH10662,Warehouse_CHI,New York,OnTrac,2023-02-09,2023-02-14,5.9,199.78,Delivered,1678,5,5.0,0,0.11905840286054828,33.86101694915254,39.956,Medium,Cross-country
SH10663,Warehouse_CHI,Seattle,DHL,2023-10-17,2023-11-03,38.0,416.88,Delayed,2447,6,17.0,1,0.17036371066612177,10.970526315789474,24.52235294117647,Heavy,International
SH10664,Warehouse_SF,Minneapolis,Amazon Logistics,2023-03-03,2023-03-08,9.7,230.69,Delivered,1667,5,5.0,0,0.1383863227354529,23.782474226804126,46.138,Medium,Cross-country
SH10665,Warehouse_LA,Dallas,Amazon Logistics,2023-06-02,2023-06-06,25.0,220.62,Delivered,1435,4,4.0,0,0.15374216027874565,8.8248,55.155,Heavy,Cross-country
SH10666,Warehouse_DEN,Houston,OnTrac,2023-01-07,2023-01-12,9.7,260.86,Delivered,1937,5,5.0,0,0.13467217346411978,26.892783505154643,52.172000000000004,Medium,Cross-country
SH10667,Warehouse_ATL,Dallas,UPS,2023-03-28,2023-03-31,5.6,94.63,Returned,659,3,3.0,0,0.14359635811836113,16.898214285714285,31.543333333333333,Medium,Regional
SH10668,Warehouse_SEA,Miami,UPS,2023-03-03,2023-03-08,18.1,102.98,Delivered,663,5,5.0,0,0.15532428355957767,5.689502762430939,20.596,Medium,Regional
SH10669,Warehouse_LA,Dallas,LaserShip,2023-11-16,2023-11-21,39.0,280.22,Delivered,1435,5,5.0,0,0.19527526132404183,7.185128205128206,56.044000000000004,Heavy,Cross-country
SH10670,Warehouse_BOS,New York,LaserShip,2023-03-20,2023-03-28,28.1,192.15,Delivered,1431,8,8.0,0,0.13427672955974843,6.838078291814947,24.01875,Heavy,Cross-country
SH10671,Warehouse_MIA,Minneapolis,DHL,2023-10-20,2023-11-03,22.8,362.33,Delayed,2452,5,14.0,1,0.14776916802610113,15.891666666666666,25.880714285714284,Heavy,International
SH10672,Warehouse_HOU,Detroit,LaserShip,2023-07-09,2023-07-23,25.5,298.33,Delayed,2427,6,14.0,1,0.12292130201895343,11.69921568627451,21.309285714285714,Heavy,International
SH10673,Warehouse_NYC,Seattle,LaserShip,2023-06-12,2023-06-17,13.9,131.13,Delivered,872,5,5.0,0,0.15037844036697248,9.433812949640288,26.226,Medium,Regional
SH10674,Warehouse_ATL,Houston,DHL,2023-04-15,2023-04-21,7.7,234.65,Delivered,1747,6,6.0,0,0.13431597023468805,30.474025974025974,39.108333333333334,Medium,Cross-country
SH10675,Warehouse_LA,Houston,LaserShip,2023-04-25,2023-04-29,37.8,199.44,Delivered,1314,4,4.0,0,0.15178082191780823,5.276190476190476,49.86,Heavy,Cross-country
SH10676,Warehouse_MIA,Los Angeles,DHL,2023-10-27,2023-11-01,43.7,401.12,Delivered,2460,5,5.0,0,0.1630569105691057,9.178947368421053,80.224,Heavy,International
SH10677,Warehouse_MIA,New York,OnTrac,2023-09-08,2023-09-13,20.6,259.44,Delivered,2189,5,5.0,0,0.11851987208771128,12.594174757281552,51.888,Heavy,International
SH10678,Warehouse_SEA,Denver,FedEx,2023-10-02,2023-10-08,14.0,295.69,Delivered,2105,6,6.0,0,0.14047030878859856,21.120714285714286,49.281666666666666,Medium,International
SH10679,Warehouse_BOS,Miami,FedEx,2023-03-03,2023-03-09,6.5,297.79,Delivered,2185,6,6.0,0,0.1362883295194508,45.81384615384616,49.63166666666667,Medium,International
SH10680,Warehouse_ATL,Houston,FedEx,2023-08-15,2023-08-20,122.7,432.92,Delivered,1984,5,5.0,0,0.21820564516129032,3.528280358598207,86.584,Very Heavy,Cross-country
SH10681,Warehouse_BOS,Phoenix,OnTrac,2023-10-19,2023-10-22,13.6,141.3,Delivered,1123,3,3.0,0,0.12582368655387358,10.389705882352942,47.1,Medium,Cross-country
SH10682,Warehouse_ATL,San Francisco,OnTrac,2023-05-04,2023-05-06,35.9,89.84,Delivered,348,2,2.0,0,0.2581609195402299,2.502506963788301,44.92,Heavy,Regional
SH10683,Warehouse_LA,Dallas,Amazon Logistics,2023-01-02,2023-01-05,52.3,222.33,Delivered,1435,3,3.0,0,0.15493379790940767,4.251051625239006,74.11,Very Heavy,Cross-country
SH10684,Warehouse_HOU,Detroit,DHL,2023-02-28,2023-03-01,14.6,58.01,Delivered,265,1,1.0,0,0.21890566037735848,3.973287671232877,58.01,Medium,Local
SH10685,Warehouse_NYC,Atlanta,FedEx,2023-03-14,2023-03-17,36.8,166.16,Delivered,870,3,3.0,0,0.19098850574712642,4.515217391304348,55.38666666666666,Heavy,Regional
SH10686,Warehouse_BOS,Portland,LaserShip,2023-11-25,2023-12-01,25.8,319.09,Lost,2008,6,6.0,0,0.1589093625498008,12.36782945736434,53.181666666666665,Heavy,International
SH10687,Warehouse_LA,Chicago,USPS,2023-06-19,2023-06-22,17.5,165.72,Delivered,1305,3,3.0,0,0.12698850574712645,9.469714285714286,55.24,Medium,Cross-country
SH10688,Warehouse_SF,Portland,OnTrac,2023-10-26,2023-10-30,50.1,282.69,Delivered,1646,4,4.0,0,0.17174362089914946,5.64251497005988,70.6725,Very Heavy,Cross-country
SH10689,Warehouse_CHI,Atlanta,LaserShip,2023-03-16,2023-03-21,54.0,326.08,Delivered,2448,5,5.0,0,0.13320261437908495,6.038518518518519,65.216,Very Heavy,International
SH10690,Warehouse_BOS,Dallas,DHL,2023-01-14,2023-01-18,9.6,243.91,Delivered,1854,4,4.0,0,0.13155879180151026,25.407291666666666,60.9775,Medium,Cross-country
SH10691,Warehouse_BOS,Minneapolis,Amazon Logistics,2023-06-07,2023-06-10,14.5,174.22,Delivered,1208,3,3.0,0,0.14422185430463577,12.015172413793103,58.07333333333333,Medium,Cross-country
SH10692,Warehouse_MIA,Dallas,USPS,2023-01-15,2023-01-19,14.5,230.05,Delivered,1753,4,4.0,0,0.13123217341699944,15.865517241379312,57.5125,Medium,Cross-country
SH10693,Warehouse_MIA,Chicago,USPS,2023-03-17,2023-04-03,3.1,124.09,Delayed,1098,6,17.0,1,0.11301457194899818,40.02903225806452,7.299411764705883,Light,Cross-country
SH10694,Warehouse_DEN,Denver,FedEx,2023-02-16,2023-02-21,108.4,397.96,Delivered,1964,5,5.0,0,0.2026272912423625,3.6712177121771212,79.592,Very Heavy,Cross-country
SH10695,Warehouse_DEN,Houston,Amazon Logistics,2023-06-15,2023-06-20,26.6,231.19,Delivered,1615,5,5.0,0,0.1431517027863777,8.691353383458646,46.238,Heavy,Cross-country
SH10696,Warehouse_NYC,Atlanta,FedEx,2023-11-19,2023-11-22,7.2,158.85,Delivered,870,3,3.0,0,0.18258620689655172,22.0625,52.949999999999996,Medium,Regional
SH10697,Warehouse_SF,Detroit,DHL,2023-03-31,2023-04-01,17.1,34.45,Delivered,105,1,1.0,0,0.3280952380952381,2.0146198830409356,34.45,Medium,Local
SH10698,Warehouse_SF,Atlanta,UPS,2023-01-18,2023-01-20,21.9,83.7,Delivered,472,2,2.0,0,0.17733050847457626,3.8219178082191783,41.85,Heavy,Regional
SH10699,Warehouse_HOU,Dallas,UPS,2023-02-28,2023-03-05,78.2,195.05,Delayed,860,3,5.0,1,0.22680232558139538,2.4942455242966752,39.010000000000005,Very Heavy,Regional
SH10700,Warehouse_ATL,Seattle,LaserShip,2023-01-04,2023-01-07,14.5,83.98,Delivered,530,3,3.0,0,0.15845283018867926,5.791724137931035,27.993333333333336,Medium,Regional
SH10701,Warehouse_SEA,Seattle,UPS,2023-09-16,2023-09-20,17.7,198.87,Delivered,1498,4,4.0,0,0.1327570093457944,11.235593220338984,49.7175,Medium,Cross-country
SH10702,Warehouse_CHI,Portland,OnTrac,2023-02-05,2023-02-06,14.1,33.49,Delivered,154,1,1.0,0,0.21746753246753248,2.3751773049645393,33.49,Medium,Local
